x,y
-0.5006570302233904,-199.24812030075176
-0.48488830486202367,-159.77443609022546
-0.4360052562417872,-96.80451127819546
-0.376084099868594,-20.676691729323295
-0.3256241787122207,33.83458646616543
-0.2830486202365309,62.96992481203006
-0.23416557161629437,92.10526315789474
-0.19474375821287776,107.14285714285717
-0.13955321944809462,121.24060150375942
-0.07805519053876486,133.4586466165414
-0.00551905387647833,146.61654135338347
0.07647831800262817,157.89473684210532
0.1742444152431012,162.59398496240607
0.2515111695137978,171.05263157894734
0.3571616294349542,176.69172932330832
0.4959264126149806,185.15037593984965
0.4943495400788437,108.08270676691734
0.4549277266754269,48.872180451127804
0.42023653088042046,3.7593984962406353
0.3934296977660974,-34.77443609022555
0.3603153745072274,-62.03007518796991
0.34454664914586075,-81.76691729323306
0.31616294349540075,-98.68421052631572
0.2830486202365309,-114.6616541353383
0.24678055190538772,-128.75939849624058
0.1742444152431012,-146.6165413533834
0.10643889618922486,-159.77443609022546
0.030749014454664936,-168.23308270676688
-0.035479632063074806,-174.81203007518786
-0.12693823915900138,-180.45112781954882
-0.1884362680683312,-187.03007518796989
-0.2830486202365309,-189.84962406015035
-0.39342969776609726,-196.42857142857142
-0.4990801576872536,-200.18796992481197
