x,y
-0.7786097015262203,-83.22551191838508
-0.7786097015262203,-86.84850624528241
-0.7786097015262203,-86.84850624528241
-0.7786097015262203,-83.22551191838508
-0.7786097015262203,12.783837744394077
-0.7786097015262203,10.9723405809454
-0.7786097015262203,76.18623846509723
-0.7786097015262203,74.37474130164861
-0.7786097015262203,52.63677534026465
-0.7786097015262203,50.82527817681597
-0.7786097015262203,88.86671860923786
-0.7786097015262203,85.24372428234057
-0.7786097015262203,94.3012100995839
-0.7786097015262203,92.48971293613522
-0.7786097015262203,94.3012100995839
-0.7760511706181612,-77.79102042803908
-0.7760511706181612,-81.4140147549364
-0.7760511706181612,-88.66000340873106
-0.7760511706181612,-90.4715005721797
-0.7760511706181612,-88.66000340873106
-0.7760511706181612,10.9723405809454
-0.7760511706181612,12.783837744394077
-0.7760511706181612,54.448272503713326
-0.7760511706181612,97.9242044264812
-0.7760511706181612,96.11270726303252
-0.7734926397101018,70.75174697475126
-0.7734926397101018,54.448272503713326
-0.7734926397101018,50.82527817681597
-0.7734926397101018,97.9242044264812
-0.7709341088020427,-77.79102042803908
-0.7709341088020427,-68.73353461079577
-0.7709341088020427,70.75174697475126
-0.7709341088020427,56.25976966716195
-0.7709341088020427,52.63677534026465
-0.7709341088020427,101.54719875337855
-0.7709341088020427,97.9242044264812
-0.7683755778939834,-88.66000340873106
-0.7683755778939834,-68.73353461079577
-0.7683755778939834,-70.54503177424442
-0.7683755778939834,68.94024981130258
-0.7683755778939834,56.25976966716195
-0.7683755778939834,52.63677534026465
-0.7683755778939834,70.75174697475126
-0.7683755778939834,99.73570158992987
-0.7658170469859242,-90.4715005721797
-0.7658170469859242,-65.11054028389844
-0.7658170469859242,-66.9220374473471
-0.7658170469859242,-66.9220374473471
-0.7658170469859242,-50.618562976309136
-0.7658170469859242,-54.24155730320646
-0.7658170469859242,-57.86455163010379
-0.7658170469859242,-59.67604879355244
-0.7658170469859242,-54.24155730320646
-0.7658170469859242,-37.938082832168504
-0.7658170469859242,-45.18407148596316
-0.7658170469859242,-45.18407148596316
-0.7658170469859242,-39.74957999561718
-0.7658170469859242,-27.06909985147655
-0.7658170469859242,-23.446105524579195
-0.7658170469859242,-21.634608361130518
-0.7658170469859242,-28.880597014925172
-0.7658170469859242,-5.3311338900925875
-0.7658170469859242,-12.577122543887242
-0.7658170469859242,-12.577122543887242
-0.7658170469859242,-7.1426310535412085
-0.7658170469859242,12.783837744394077
-0.7658170469859242,10.9723405809454
-0.7658170469859242,23.65282072508603
-0.7658170469859242,21.841323561637353
-0.7658170469859242,32.71030654232936
-0.7658170469859242,27.275815051983386
-0.7658170469859242,29.087312215432007
-0.7658170469859242,68.94024981130258
-0.7658170469859242,58.071266830610625
-0.7658170469859242,68.94024981130258
-0.7658170469859242,72.56324413819993
-0.7658170469859242,99.73570158992987
-0.7658170469859242,101.54719875337855
-0.7658170469859242,114.22767889751918
-0.7658170469859242,106.98169024372453
-0.7658170469859242,108.7931874071732
-0.7658170469859242,112.4161817340705
-0.7632585160778649,-83.22551191838508
-0.7632585160778649,-85.03700908183373
-0.7632585160778649,-68.73353461079577
-0.7632585160778649,-56.05305446665514
-0.7632585160778649,-52.43006013975781
-0.7632585160778649,-36.12658566871983
-0.7632585160778649,-46.99556864941181
-0.7632585160778649,-46.99556864941181
-0.7632585160778649,-37.938082832168504
-0.7632585160778649,-28.880597014925172
-0.7632585160778649,-21.634608361130518
-0.7632585160778649,-28.880597014925172
-0.7632585160778649,-14.388619707335863
-0.7632585160778649,-14.388619707335863
-0.7632585160778649,-5.3311338900925875
-0.7632585160778649,32.71030654232936
-0.7632585160778649,67.12875264785396
-0.7632585160778649,58.071266830610625
-0.7632585160778649,56.25976966716195
-0.7632585160778649,68.94024981130258
-0.7632585160778649,116.0391760609678
-0.7632585160778649,106.98169024372453
-0.7632585160778649,114.22767889751918
-0.7606999851698057,-57.86455163010379
-0.7606999851698057,-46.99556864941181
-0.7606999851698057,-37.938082832168504
-0.7606999851698057,-28.880597014925172
-0.7606999851698057,-30.69209417837385
-0.7606999851698057,34.521803705777984
-0.7606999851698057,32.71030654232936
-0.7606999851698057,59.8827639940593
-0.7606999851698057,56.25976966716195
-0.7606999851698057,67.12875264785396
-0.7606999851698057,96.11270726303252
-0.7606999851698057,97.9242044264812
-0.7606999851698057,106.98169024372453
-0.7581414542617464,-85.03700908183373
-0.7581414542617464,-83.22551191838508
-0.7581414542617464,-48.807065812860486
-0.7581414542617464,-39.74957999561718
-0.7581414542617464,-43.37257432251448
-0.7581414542617464,-36.12658566871983
-0.7581414542617464,-28.880597014925172
-0.7581414542617464,-14.388619707335863
-0.7581414542617464,67.12875264785396
-0.7581414542617464,59.8827639940593
-0.7581414542617464,58.071266830610625
-0.7581414542617464,67.12875264785396
-0.7581414542617464,92.48971293613522
-0.7555829233536873,-77.79102042803908
-0.7555829233536873,-23.446105524579195
-0.7555829233536873,-25.257602688027873
-0.7555829233536873,-28.880597014925172
-0.7555829233536873,-27.06909985147655
-0.7555829233536873,58.071266830610625
-0.7555829233536873,65.31725548440528
-0.7530243924456279,-79.60251759148775
-0.7530243924456279,-10.765625380438564
-0.7530243924456279,-8.954128216989886
-0.7530243924456279,63.5057583209566
